ts,Close
2025-07-16,4.6710838699808495
2025-07-17,4.74865632346064
2025-07-18,4.882503298033102
2025-07-19,4.85164791038342
2025-07-20,5.018176546726315
2025-07-21,5.175749332208618
2025-07-22,5.197832648749997
2025-07-23,5.108330434612673
2025-07-24,4.699875554962904
2025-07-25,4.6255216153827945
2025-07-26,4.709150877158896
2025-07-27,4.76999453464984
2025-07-28,4.86911375977831
2025-07-29,4.625178345368301
2025-07-30,4.609353672821671
2025-07-31,4.420278771400123
2025-08-01,4.214784878914719
2025-08-02,4.153912296138923
2025-08-03,4.098623346104737
2025-08-04,4.274886132880088
2025-08-05,4.313205977773708
2025-08-06,4.225156871619966
2025-08-07,4.3264102532128526
2025-08-08,4.466010909478964
2025-08-09,4.604452141531069
2025-08-10,4.731282886821623
2025-08-11,4.666166261793708
2025-08-12,4.493966990668145
2025-08-13,4.702461007703959
2025-08-14,4.860769850349751
2025-08-15,4.52881037349133
2025-08-16,4.456284299145873
2025-08-17,4.574267136220595
2025-08-18,4.636193514127893
2025-08-19,4.467501237262981
2025-08-20,4.291034644017393
2025-08-21,4.4720633955206255
2025-08-22,4.423780075709045
2025-08-23,4.825782848239898
2025-08-24,4.886350350491669
2025-08-25,4.786596166977107
2025-08-26,4.418970111388085
2025-08-27,4.527507232601881
2025-08-28,4.4913854859262266
2025-08-29,4.79512471607549
2025-08-30,4.484628333225992
2025-08-31,4.501744775196437
2025-09-01,4.4671512899059564
2025-09-02,4.384347722334381
2025-09-03,4.429089501562535
2025-09-04,4.51905454066887
2025-09-05,4.397139362154743
2025-09-06,4.439108307510056
2025-09-07,4.412577682794071
2025-09-08,4.4894219003200755
2025-09-09,4.5439120471380825
2025-09-10,4.58987996149801
2025-09-11,4.68029515042576
2025-09-12,4.692128586777952
2025-09-13,4.750200451487505
2025-09-14,4.8264419264020475
2025-09-15,4.641152574794351
2025-09-16,4.507466622944135
2025-09-17,4.548015497923095
2025-09-18,4.610446655384221
2025-09-19,4.677652098755667
2025-09-20,4.479699159284571
2025-09-21,4.4515698399851615
2025-09-22,4.408318664561507
2025-09-23,4.160804051654179
2025-09-24,4.132476866286123
2025-09-25,4.148330701520777
2025-09-26,4.007266306738113
2025-09-27,4.115176441351708
2025-09-28,4.116912001868327
2025-09-29,4.1813556216041246
2025-09-30,4.115859995265596
2025-10-01,4.09674076985159
2025-10-02,4.1269765230788344
2025-10-03,4.3099719118357545
2025-10-04,4.282348425267762
2025-10-05,4.1378672196653605
2025-10-06,4.150985345929949
2025-10-07,4.27244661850466
2025-10-08,4.058954230035976
2025-10-09,4.171296625102169
2025-10-10,4.059361677496595
2025-10-11,2.9734800258540437
2025-10-12,3.145882852128926
2025-10-13,3.4836970362035036
2025-10-14,3.641816474970658
2025-10-15,3.4748716903772188
2025-10-16,3.3327297180790554
2025-10-17,3.249884590420325
2025-10-18,3.15511862203468
2025-10-19,3.1829912192996677
2025-10-20,3.22930188398743
2025-10-21,3.275731489820707
2025-10-22,3.1910060100329414
2025-10-23,3.1144377932823883
2025-10-24,3.1822226100767046
2025-10-25,3.184487372171219
2025-10-26,3.149998431088394
2025-10-27,3.2566254939613994
2025-10-28,3.1785085070366708
2025-10-29,3.100898893030686
2025-10-30,3.095897820009334
2025-10-31,2.952395927188022
2025-11-01,2.961331647877109
2025-11-02,3.030196476536567
2025-11-03,3.070773723011839
2025-11-04,2.5039775088410647
2025-11-05,2.5116449271630588
2025-11-06,2.66971823603731
2025-11-07,2.645718853157781
2025-11-08,3.0439131011784344
2025-11-09,2.9518911454014667
2025-11-10,2.9698463973746505
2025-11-11,3.100639124617876
2025-11-12,2.946259843413571
2025-11-13,2.889039320209353
2025-11-14,2.87394051066428
2025-11-15,2.809731121779104
2025-11-16,2.852162200464926
2025-11-17,2.771999405555735
2025-11-18,2.6985381946528206
2025-11-19,2.7558090294754227
2025-11-20,2.720592201076755
2025-11-21,2.74590560551969
2025-11-22,2.5167218696075797
2025-11-23,2.506655081809334
2025-11-24,2.4930508772165125
2025-11-25,2.50222829592174
2025-11-26,2.468001064049908
2025-11-27,2.524510008074057
2025-11-28,2.51915484959986
2025-11-29,2.4415286363814035
2025-11-30,2.4275828103857227
2025-12-01,2.3793302806782357
2025-12-02,2.2710803244741378
2025-12-03,2.3673644932672224
2025-12-04,2.399814658339685
2025-12-05,2.3131519770816302
2025-12-06,2.197714481876693
2025-12-07,2.236479988002596
2025-12-08,2.175400664217278
2025-12-09,2.2452134717011867
2025-12-10,2.327773870979724
2025-12-11,2.272929311844837
2025-12-12,2.1856713136733723
2025-12-13,2.1385390681506036
2025-12-14,2.1815175773011686
2025-12-15,2.1060124566011176
2025-12-16,2.048494272887447
2025-12-17,1.9957758149983593
2025-12-18,1.9413380740150685
2025-12-19,1.8526973212796747
2025-12-20,1.963428819398806
2025-12-21,1.9800640790866888
2025-12-22,1.9398146469253732
2025-12-23,1.9483497400660374
2025-12-24,1.9692416830050543
2025-12-25,1.9793063417108028
2025-12-26,1.9572801115553868
2025-12-27,2.044648589835689
2025-12-28,2.0812942181164003
2025-12-29,2.072973865457363
2025-12-30,1.9629025346780338
2025-12-31,1.9653290344345808
2026-01-01,1.9264099447520326
2026-01-02,2.065344953417288
2026-01-03,2.163825840989672
2026-01-04,2.2368128705597115
2026-01-05,2.337670866892501
2026-01-06,2.3712403117994003
2026-01-07,2.5424146805380814
2026-01-08,2.4323972060629573
2026-01-09,2.4569690986561366
2026-01-10,2.581929346118544
2026-01-11,2.567938393392219
2026-01-12,2.5682684257510404
2026-01-13,2.482208502911854
2026-01-14,2.6241878878188025
2026-01-15,2.5828961989184416
2026-01-16,2.4768714124700364
2026-01-17,2.4915195048403826
2026-01-18,2.565076416220067
2026-01-19,2.4411347803436625
2026-01-20,2.458016694254997
2026-01-21,2.2942810979729757
2026-01-22,2.3784382811145908
2026-01-23,2.330506234597603
2026-01-24,2.3646707699552167
2026-01-25,2.3307385273233003
2026-01-26,2.234374636501594
2026-01-27,2.219181470401394
2026-01-28,2.24457434406823
2026-01-29,2.2340339750141687
2026-01-30,2.1236003063467193
2026-01-31,2.1045446350300536
2026-02-01,1.9670249790741687
2026-02-02,1.9152799616015606
2026-02-03,1.9804674934827398
2026-02-04,2.0252539321680114
2026-02-05,1.9964032199863548
2026-02-06,1.8186149154988691
2026-02-07,1.9869930506900388
2026-02-08,1.9928401355066674
2026-02-09,1.9512198422324418
2026-02-10,1.9618570653012166
2026-02-11,1.919669964199028
2026-02-12,1.939337697029791
2026-02-13,1.9655023772337665
2026-02-14,2.12053865848537
2026-02-15,2.179919673022659
2026-02-16,2.138911221009043
2026-02-17,2.2921527433363647
2026-02-18,2.236228491985685
2026-02-19,2.3380924367052036
2026-02-20,2.2873612969269526
2026-02-21,2.3553555246684565
2026-02-22,2.312228336976747
2026-02-23,2.2481483389163497
2026-02-24,2.1157570006196047
2026-02-25,1.9962190897467822
2026-02-26,1.9363416492684409
2026-02-27,1.8826152832442726
2026-02-28,1.851110996687501
2026-03-01,1.8481803613138106
2026-03-02,1.7985679342039518
2026-03-03,1.844969832894009
2026-03-04,1.8152589628221831
2026-03-05,1.8812687927773326
2026-03-06,1.839757227655356
2026-03-07,1.8088063625106445
2026-03-08,1.783623190251258
2026-03-09,1.7362258541091187
2026-03-10,1.740813806930471
2026-03-11,1.787420574620614
2026-03-12,1.8388674628274857
2026-03-13,1.8379543897031896
2026-03-14,1.859129629735484
2026-03-15,1.8703026688143949
2026-03-16,1.8585793591175552
2026-03-17,1.9770945541302376
