Date,Open,High,Low,Close,Volume
2026-06-15,85.64369391135257,85.79314347981969,85.35476010600168,85.40457916259766,17632700.0
2026-06-16,85.64369149870535,86.06214419756851,85.61380310611806,85.87284851074219,26472500.0
2026-06-17,86.01233673095703,86.27137454626873,85.61380707490393,86.01233673095703,34507500.0
2026-06-18,86.74960832515737,86.85920416639972,86.33115562295235,86.4307861328125,32350900.0
2026-06-22,85.98244256456879,86.01233095653505,85.65365505029901,85.77320861816406,28595100.0
2026-06-23,85.80310502541772,86.11196187898649,85.78317436313043,85.88280487060547,19145500.0
2026-06-24,86.82931464073634,87.14813682892164,86.7994262483003,87.05846405029297,41837000.0
2026-06-25,87.25773673346609,87.46696309158528,86.96880292425742,87.02857971191406,28380000.0
2026-06-26,86.68983310968497,87.04850903273459,86.67986777812226,87.03854370117188,21650800.0
2026-06-29,87.03853917026876,87.21787712245789,86.97876238664584,87.12820434570312,19457200.0
2026-06-30,86.82931452955623,86.859202921954,86.06214365185109,86.10199737548828,31079500.0
2026-07-01,85.4800033569336,85.79000091552734,85.43000030517578,85.5199966430664,28109800.0
2026-07-02,85.37999725341797,85.77999877929688,85.37000274658203,85.51000213623047,20816300.0
2026-07-06,85.43000030517578,85.4800033569336,85.18000030517578,85.44999694824219,17940900.0
2026-07-07,85.12000274658203,85.16999816894531,84.54000091552734,84.55000305175781,24816400.0
2026-07-08,84.30999755859375,84.44999694824219,84.05999755859375,84.36000061035156,25806600.0
2026-07-09,84.27999877929688,84.68000030517578,84.26000213623047,84.48999786376953,18625300.0
2026-07-10,84.51000213623047,84.62999725341797,84.27999877929688,84.47000122070312,14454100.0
2026-07-13,84.19000244140625,84.27999877929688,83.93000030517578,83.97000122070312,18742500.0
2026-07-14,84.18000030517578,84.5,84.04000091552734,84.08000183105469,23781300.0
2026-07-15,84.08000183105469,84.40499877929688,84.08000183105469,84.31500244140625,10853970.0
