Date,Open,High,Low,Close,Volume
2026-01-15,207.8772432904892,209.35154998049265,206.5012297121219,208.2703857421875,563025.0
2026-01-16,208.36867835471082,208.46697146611157,205.91150054392415,207.48410034179688,529158.0
2026-01-19,206.50122845796187,209.44984182006078,205.42006422622305,206.6977996826172,311816.0
2026-01-20,204.6337648716819,211.71043395996094,203.55261563450523,211.71043395996094,647434.0
2026-01-21,210.62927544395632,211.12071098395742,205.42005572046014,205.7149200439453,559165.0
2026-01-22,213.08645365113463,215.05219581581775,209.94126918712615,210.33441162109375,927908.0
2026-01-23,209.64641182836036,209.94127616234408,206.4029341493854,209.74468994140625,545748.0
2026-01-26,210.23612524466938,210.82585391192367,208.46696923775247,209.35154724121094,377347.0
2026-01-27,209.94127450163182,211.1207168308139,203.45431919499612,203.5526123046875,395989.0
2026-01-28,201.68514261696728,206.20635558394642,201.48857140045135,205.7149200439453,468128.0
2026-01-29,206.8943626086461,209.54811152860742,204.7320492293229,206.10806274414062,403078.0
2026-01-30,205.71492369133935,210.72755728977276,205.22348814262494,209.6464080810547,534048.0
2026-02-02,211.21900064885983,212.6933073495194,207.5823804533842,209.84298706054688,286661.0
2026-02-03,209.84299045817542,211.2190040687678,199.22797904207107,200.70228576660156,675751.0
2026-02-04,200.40741148462453,205.02691765702522,196.67251329895487,202.37315368652344,676896.0
2026-02-05,205.32177360540774,210.43271549297185,204.6337668120582,209.44984436035156,582884.0
2026-02-06,207.87723813357053,211.51385821254559,206.00978903819555,210.8258514404297,624510.0
2026-02-09,210.72756330695566,212.3984562182341,207.2875143677265,207.8772430419922,424260.0
2026-02-10,208.27037612346382,208.86010477119856,204.2406136886848,206.10806274414062,457424.0
2026-02-11,204.73205888523032,207.2875148186196,199.71941013533782,199.8177032470703,644482.0
2026-02-12,198.8348365169481,206.79608382838745,198.44167905874613,204.9286346435547,592763.0
2026-02-13,207.38580584244394,216.8213745716855,204.43719248923387,214.36419677734375,732621.0
2026-02-16,216.42821041680597,216.42821041680597,210.92414132656185,211.51385498046875,328886.0
2026-02-17,210.82585298464306,213.77446631309962,210.62928176223056,212.39845275878906,258678.0
2026-02-18,210.3344218873758,214.85563508579338,210.3344218873758,213.2830352783203,385932.0
2026-02-19,213.67616943198243,214.26589808623473,211.4155779180016,212.69329833984375,315226.0
2026-02-20,212.98816207105773,216.1333465576172,212.59501963427127,216.1333465576172,706503.0
2026-02-23,214.65904737685904,218.68882498224264,213.57789813944564,215.93678283691406,444817.0
2026-02-24,215.24876909781491,218.88538913788253,215.0521978789453,216.52650451660156,369564.0
2026-02-25,217.31281443974592,217.70595689566716,213.8727654594532,214.8556365966797,333797.0
2026-02-26,215.7402027121706,222.62030029296875,214.6590385219333,222.62030029296875,361450.0
2026-02-27,223.3083085629354,229.99183497185854,222.03057314694055,228.4192352294922,638941.0
2026-03-02,226.06035534468674,232.94045311604677,225.86378412213247,229.3038330078125,703185.0
2026-03-03,231.66272570379047,236.38051019574746,229.69698341526035,234.11990356445312,1289402.0
2026-03-04,236.0856365907025,238.24795002376752,233.5301807143249,236.5770721435547,731295.0
2026-03-05,233.9233204841037,239.13254028428466,233.62845615627785,237.65823364257812,534881.0
2026-03-06,237.16680982725376,239.82055891411378,235.10277442779406,237.95310974121094,1126602.0
2026-03-09,237.8548091287987,239.7222582428242,234.80790268231186,238.14967346191406,461646.0
2026-03-10,236.5770761514905,238.83768273239284,232.54731354828672,236.6753692626953,747249.0
2026-03-11,236.1839295752741,237.559943123563,231.26957404935254,232.35072326660156,946144.0
2026-03-12,231.36784887361182,238.5428108389835,230.67984210924416,236.87193298339844,523908.0
2026-03-13,237.95309901202612,242.27772584766026,234.61132827774264,238.83767700195312,666717.0
2026-03-16,238.14966696718616,243.850322261399,237.65823142453718,243.35888671875,517690.0
2026-03-17,242.17943988935244,247.29038175181728,241.0982906472335,246.70065307617188,457180.0
2026-03-18,244.2434694956017,247.78181147116706,244.14517638617153,244.63661193847656,721769.0
2026-03-19,245.61947954225656,247.68351483148803,243.2605949237829,244.9314727783203,672977.0
2026-03-20,245.91434232540882,246.30749975763518,239.13253784179688,239.13253784179688,1372447.0
2026-03-23,237.7565142123222,242.76916284493163,235.3976295601665,236.18392944335938,798752.0
2026-03-24,236.2822085839598,239.0342506884036,235.20105936260813,237.36337280273438,301977.0
2026-03-25,236.97023558977955,239.52569153091954,234.11990031254768,234.8079071044922,443851.0
2026-03-26,232.25244271251412,234.9061916691243,231.17127850921017,233.8250274658203,462859.0
2026-03-27,234.41476465121627,236.67537125111096,232.84216484326606,234.8079071044922,371432.0
2026-03-30,235.20105556405724,241.49142456054688,233.7267489244966,241.49142456054688,456628.0
2026-03-31,242.76917250695638,247.0937995404996,242.76917250695638,246.7989501953125,557853.0
