Date,Open,High,Low,Close,Volume
2026-06-15,935.0,946.0999755859375,928.5,933.9299926757812,2449600.0
2026-06-16,942.7999877929688,961.3300170898438,939.1699829101562,945.4600219726562,2834400.0
2026-06-17,956.97998046875,975.6400146484375,953.0,955.9199829101562,2743900.0
2026-06-18,979.0,994.489990234375,976.3300170898438,985.8200073242188,6175000.0
2026-06-22,999.280029296875,1023.2899780273438,999.0,1022.280029296875,4033500.0
2026-06-23,985.25,994.5999755859375,972.6500244140625,984.239990234375,4286900.0
2026-06-24,981.6099853515625,1004.8699951171875,970.0499877929688,994.4500122070312,3526000.0
2026-06-25,1024.6400146484375,1057.0699462890625,1015.0,1057.010009765625,4642100.0
2026-06-26,1031.8499755859375,1031.8499755859375,989.6400146484375,997.469970703125,13948500.0
2026-06-29,998.4099731445312,1039.0699462890625,992.1099853515625,1033.18994140625,3146900.0
2026-06-30,1045.0,1073.4599609375,1037.2099609375,1064.9000244140625,3287500.0
2026-07-01,1033.9200439453125,1041.260009765625,985.0499877929688,991.4099731445312,3914100.0
2026-07-02,1001.280029296875,1001.280029296875,948.780029296875,963.530029296875,3568600.0
2026-07-06,979.0900268554688,991.0,963.3200073242188,969.9199829101562,2441700.0
2026-07-07,946.5,950.0,909.530029296875,940.1199951171875,3810200.0
2026-07-08,937.510009765625,955.0,925.260009765625,948.0800170898438,2741500.0
2026-07-09,975.0800170898438,983.1599731445312,934.3800048828125,938.3900146484375,3521200.0
2026-07-10,930.6799926757812,957.989990234375,928.5,952.4099731445312,1959400.0
2026-07-13,939.2100219726562,946.75,924.3800048828125,931.469970703125,1991000.0
2026-07-14,958.0,964.6300048828125,925.5,933.3400268554688,2024800.0
2026-07-15,938.5800170898438,938.5800170898438,890.4000244140625,908.7050170898438,1801027.0
