Date,Open,High,Low,Close,Volume
2025-07-16,270.28432135786295,275.33303942323954,267.9378671853885,275.1118469238281,360400.0
2025-07-17,275.32335043443067,277.5063382428244,274.755974341458,276.0157470703125,275900.0
2025-07-18,276.42933575293625,278.198787636294,274.9387442977487,276.3523864746094,301100.0
2025-07-21,277.52556895486555,278.8815136290433,273.7943219389799,274.0732116699219,327700.0
2025-07-22,274.70792781437103,281.4972482471673,274.70792781437103,280.862548828125,354600.0
2025-07-23,281.5838023384355,282.8147265769115,279.41044026599,281.36260986328125,379000.0
2025-07-24,280.49711825619227,280.76638201332395,276.3138893509815,276.3908386230469,328100.0
2025-07-25,276.57356514022626,276.71780834544035,273.84245284715877,276.05426025390625,310200.0
2025-07-28,275.08295536577833,278.77575725763097,272.22682270332115,272.30377197265625,365100.0
2025-07-29,272.2172530155844,280.2951955905094,271.6690994705856,279.52587890625,657500.0
2025-07-30,273.93861642572983,274.3425267788522,256.7441500520308,258.1673889160156,2675600.0
2025-07-31,254.8881161509597,256.8210632409455,248.8777377343878,250.204833984375,1256400.0
2025-08-01,254.08992529958556,254.08992529958556,243.51166034847466,246.87747192382812,830800.0
2025-08-04,245.74271442267565,248.72388247603794,244.61757341359592,244.79067993164062,723500.0
2025-08-05,245.65617475556132,250.9164736017351,245.04071261508307,247.49293518066406,761200.0
2025-08-06,247.81027202465398,248.8873269822658,243.5404974801596,244.76181030273438,889300.0
2025-08-07,245.91580776259767,248.62769723436867,244.55986302671215,247.16595458984375,581300.0
2025-08-08,248.26226695293454,248.26226695293454,244.22329597069537,244.82913208007812,367400.0
2025-08-11,243.57897571548938,246.18508206411317,241.5114115598513,242.41537475585938,437300.0
2025-08-12,243.28086500969707,244.55026389134198,241.19406352133336,244.2521514892578,382700.0
2025-08-13,245.41573478369875,249.29123975302707,243.59819718770345,248.81040954589844,382500.0
2025-08-14,245.79079799528694,248.37766702833167,243.78093111842273,246.37742614746094,370200.0
2025-08-15,246.07930072606493,249.6374415830102,245.45422728081658,249.4355010986328,378400.0
2025-08-18,249.48357423959976,249.94518184058782,246.62744140625,246.62744140625,508300.0
2025-08-19,248.36803600210857,252.5993654967026,247.12751514112583,252.3012237548828,680600.0
2025-08-20,252.3012240575395,256.5806248411632,251.99351501464844,251.99351501464844,612700.0
2025-08-21,250.12792293686832,253.14752189986876,250.09907429334623,252.68594360351562,359700.0
2025-08-22,254.09954499214848,258.3981682713708,254.09954499214848,256.5229187011719,394400.0
2025-08-25,255.56129945383123,256.4460401014578,253.19562264139438,255.28240966796875,274400.0
2025-08-26,256.08057816541066,256.84026881653784,254.26302576621381,254.61883544921875,364900.0
2025-08-27,254.02259525859873,257.80191368341934,254.02259525859873,257.35955810546875,351600.0
2025-08-28,256.0612906745074,257.9461660895996,254.6380521397969,257.638427734375,322300.0
2025-08-29,257.11916840799285,260.30226237979434,257.11916840799285,259.85028076171875,388700.0
2025-09-02,257.9750571402167,258.07119971292957,250.2625210874241,250.60873413085938,384000.0
2025-09-03,249.55090913228366,252.1377783223453,249.55090913228366,251.48385620117188,385500.0
2025-09-04,253.15711631847014,254.41688917437833,248.89696752032114,254.35919189453125,435800.0
2025-09-05,255.69593932649659,259.54258155056925,254.5996322058113,257.8404235839844,418300.0
2025-09-08,255.10930490405903,256.36907785391077,254.03224980319803,255.52281188964844,319100.0
2025-09-09,255.02272470752115,258.8212950397027,254.8977041594805,258.552001953125,256400.0
2025-09-10,258.32124669865766,260.0041526250219,253.37832683851968,253.53219604492188,276000.0
2025-09-11,253.4264008103025,259.1867380509134,252.9167218982499,258.50396728515625,288100.0
2025-09-12,259.052125442797,259.7733708602756,255.8305567085489,256.84991455078125,259300.0
2025-09-15,256.85952501729184,257.0422428598097,254.1957066540315,254.48422241210938,740500.0
2025-09-16,255.2054611560834,256.6575778623013,253.87836500702977,255.36892700195312,496700.0
2025-09-17,255.44588600799102,260.45612904858285,255.10929895992692,256.02288818359375,379300.0
2025-09-18,256.311378609586,259.2732801143022,255.17662623325347,258.33087158203125,385000.0
2025-09-19,257.801915182164,259.5713961993476,256.9172040211195,257.292236328125,858700.0
2025-09-22,256.5613855842896,256.97489251167127,254.02258804887927,256.1767272949219,366100.0
2025-09-23,257.26342856225904,258.34051306700866,255.80171504142672,257.5711669921875,263100.0
2025-09-24,258.42705916614165,258.686696958565,254.09958654044075,254.44577026367188,286700.0
2025-09-25,254.32072350891795,255.28238399340043,253.10905125480335,253.55140686035156,430900.0
2025-09-26,254.39769088006997,257.7635028152013,253.5610508946598,257.5326843261719,321300.0
2025-09-29,254.6669258765354,258.23467790720514,254.64767388522083,256.01324462890625,446000.0
2025-09-30,254.8868429596334,260.4508814554447,254.73147387961393,259.9071044921875,358800.0
2025-10-01,260.8781209491768,262.6551009678896,257.68340928608376,258.8680725097656,381200.0
2025-10-02,258.1592322340965,259.9071122110085,255.72195565506402,256.2366027832031,403900.0
2025-10-03,256.99400821300304,259.58665387327176,256.5958804904552,256.80950927734375,311300.0
2025-10-06,256.80949963687027,257.0037183935228,252.87682170044232,253.77015686035156,357400.0
2025-10-07,253.92553675040642,257.00372933604103,252.71174355370275,254.4887237548828,243300.0
2025-10-08,253.410888800873,255.70251612469988,252.8573919928965,254.51785278320312,241900.0
2025-10-09,255.5568710461553,255.7802196653821,250.83765725962132,251.54649353027344,304300.0
2025-10-10,251.7115749666829,252.5563702761858,247.1865504484499,248.4488983154297,507300.0
2025-10-13,248.44889855000397,251.32316731419772,248.44889855000397,250.1190643310547,363200.0
2025-10-14,249.8763047547771,251.944613063173,248.3129533719223,251.8572235107422,525200.0
2025-10-15,252.1679588244842,255.44034044087465,248.03134225445507,249.70152282714844,739100.0
2025-10-16,250.0996543492132,251.19692812341427,247.05060647900132,250.1385040283203,610600.0
2025-10-17,250.60458930641144,252.58550813073322,248.77906920327,252.09999084472656,522600.0
2025-10-20,252.86711576044547,254.2265582308107,251.303734694308,253.2458038330078,377100.0
2025-10-21,253.72163111481896,256.23660709530327,253.1292846175832,254.3916473388672,472200.0
2025-10-22,254.85771170617565,257.32414768327095,253.44972943298745,256.5667419433594,703300.0
